Months,Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
400,6314,6755.98,7228.8986,7734.921502,8276.366007,7262.033222,5379.283868
133,3131,3350.17,3584.6819,3835.609633,4104.102307,3601.112768,886.9407373
304,7862,8412.34,9001.2038,9631.288066,10305.47823,9042.462019,5090.571211
130,4154,4444.78,4755.9146,5088.828622,5445.046626,4777.71397,1150.1904
385,3916,4190.12,4483.4284,4797.268388,5133.077175,4503.978793,3211.170065
167,1633,1747.31,1869.6217,2000.495219,2140.529884,1878.191361,580.8480689
340,2845,3044.15,3257.2405,3485.247335,3729.214648,3272.170497,2060.255498
393,5083,5438.81,5819.5267,6226.893569,6662.776119,5846.201278,4254.735374
397,2848,3047.36,3260.6752,3488.922464,3733.147036,3275.62094,2408.187987
213,9266,9914.62,10608.6434,11351.24844,12145.83583,10657.26953,4203.70076
394,3478,3721.46,3981.9622,4260.699554,4558.948523,4000.214055,2918.6747
224,1762,1885.34,2017.3138,2158.525766,2309.62257,2026.560427,840.6472883
296,3929,4204.03,4498.3121,4813.193947,5150.117523,4518.930714,2477.043503
194,9055,9688.85,10367.0695,11092.76437,11869.25787,10414.58835,3741.537295
408,8736,9347.52,10001.8464,10701.97565,11451.11394,10047.6912,7591.588905
354,1426,1525.82,1632.6274,1746.911318,1869.19511,1640.110766,1075.183724
250,1380,1476.6,1579.962,1690.55934,1808.898494,1587.203967,734.8166513
405,6602,7064.14,7558.6298,8087.733886,8653.875258,7593.275789,5694.956842
315,2681,2868.67,3069.4769,3284.340283,3514.244103,3083.546257,1798.735317
169,842,900.94,964.0058,1031.486206,1103.69024,968.4244493,303.0809851
127,2005,2145.35,2295.5245,2456.211215,2628.146,2306.046343,542.3479362
219,7019,7510.33,8036.0531,8598.576817,9200.477194,8072.887422,3274.004343
235,3377,3613.39,3866.3273,4136.970211,4426.558126,3884.049127,1690.280639
362,2732,2923.24,3127.8668,3346.817476,3581.094699,3142.203795,2106.440322
302,2472,2645.04,2830.1928,3028.306296,3240.287737,2843.165367,1590.066557
144,1019,1090.33,1166.6531,1248.318817,1335.701134,1172.00061,312.5334961
307,8185,8757.95,9371.0065,10026.97696,10728.86534,9413.959759,5352.010456
225,3631,3885.17,4157.1319,4448.131133,4759.500312,4176.186669,1740.077779
128,5844,6253.08,6690.7956,7159.151292,7660.291882,6721.463755,1593.235853
331,4549,4867.43,5208.1501,5572.720607,5962.811049,5232.022351,3207.035923
249,2183,2335.81,2499.3167,2674.268869,2861.46769,2510.772652,1157.745167
365,3477,3720.39,3980.8173,4259.474511,4557.637727,3999.063908,2703.070975
297,5199,5562.93,5952.3351,6368.998557,6814.828456,5979.618423,3288.790132
379,3038,3250.66,3478.2062,3721.680634,3982.198278,3494.149022,2452.374962
176,1550,1658.5,1774.595,1898.81665,2031.733816,1782.729093,581.0376303
182,3211,3435.77,3676.2739,3933.613073,4208.965988,3693.124592,1244.71977
162,6283,6722.81,7193.4067,7696.945169,8235.731331,7226.37864,2167.913592
153,9507,10172.49,10884.5643,11646.4838,12461.73767,10934.45515,3098.095627
226,1604,1716.28,1836.4196,1964.968972,2102.5168,1844.837074,772.0984793
290,3719,3979.33,4257.8831,4555.934917,4874.850361,4277.399676,2297.122048
286,9866,10556.62,11295.5834,12086.27424,12932.31343,11347.35821,6009.897128
217,5695,6093.65,6520.2055,6976.619885,7464.983277,6550.091732,2632.166492
223,2510,2685.7,2873.699,3074.85793,3290.097985,2886.870983,1192.170795
298,9797,10482.79,11216.5853,12001.74627,12841.86851,11267.99802,6218.265572
425,2787,2982.09,3190.8363,3414.194841,3653.18848,3205.461924,2522.817255
312,1213,1297.91,1388.7637,1485.977159,1589.99556,1395.129284,806.0746973
214,6204,6638.28,7102.9596,7600.166772,8132.178446,7135.516964,2827.778945
278,7672,8209.04,8783.6728,9398.529896,10056.42699,8823.933937,4542.691916
139,6286,6726.02,7196.8414,7700.620298,8239.663719,7229.829083,1861.01156
216,966,1033.62,1105.9734,1183.391538,1266.228946,1111.042777,444.4171107
131,977,1045.39,1118.5673,1196.867011,1280.647702,1123.694403,272.5999384
410,2444,2615.08,2798.1356,2994.005092,3203.585448,2810.961228,2134.24834
426,1210,1294.7,1385.329,1482.30203,1586.063172,1391.67884,1097.879974
121,1272,1361.04,1456.3128,1558.254696,1667.332525,1462.988004,327.8176824
159,5492,5876.44,6287.7908,6727.936156,7198.891687,6316.611729,1859.891231
407,8946,9572.22,10242.2754,10959.23468,11726.38111,10289.22224,7755.024908
332,1801,1927.07,2061.9649,2206.302443,2360.743614,2071.416191,1273.537362
125,9102,9739.14,10420.8798,11150.34139,11930.86528,10468.64529,2423.297522
406,3765,4028.55,4310.5485,4612.286895,4935.146978,4330.306475,3255.748942
204,2897,3099.79,3316.7753,3548.949571,3797.376041,3331.978182,1258.747313
328,903,966.21,1033.8447,1106.213829,1183.648797,1038.583465,630.84329
257,9375,10031.25,10733.4375,11484.77813,12288.71259,10782.63564,5131.735853
172,7723,8263.61,8842.0627,9461.007089,10123.27759,8882.591475,2829.269877
322,9122,9760.54,10443.7778,11174.84225,11957.0812,10491.64825,6256.130993
416,1204,1288.28,1378.4596,1474.951772,1578.198396,1384.777954,1066.791905
398,4492,4806.44,5142.8908,5502.893156,5888.095677,5166.463927,3807.875264
260,3837,4105.59,4392.9813,4700.489991,5029.52429,4413.117116,2124.834167
141,4429,4739.03,5070.7621,5425.715447,5805.515528,5094.004615,1330.101205
428,6615,7078.05,7573.5135,8103.659445,8670.915606,7608.22771,6030.224926
358,7819,8366.33,8951.9731,9578.611217,10249.114,8993.005664,5962.029681
276,7621,8154.47,8725.2829,9336.052703,9989.576392,8765.276399,4480.03016
306,8053,8616.71,9219.8797,9865.271279,10555.84027,9262.14025,5248.546141
234,1516,1622.12,1735.6684,1857.165188,1987.166751,1743.624068,755.5704294
272,2320,2482.4,2656.168,2842.09976,3041.046743,2668.342901,1344.054202
291,8829,9447.03,10108.3221,10815.90465,11573.01797,10154.65494,5472.23072
361,3378,3614.46,3867.4722,4138.195254,4427.868922,3885.199275,2597.327664
164,6317,6759.19,7232.3333,7738.596631,8280.298395,7265.483665,2206.554298
255,1713,1832.91,1961.2137,2098.498659,2245.393565,1970.203185,930.3737262
349,4218,4513.26,4829.1882,5167.231374,5528.93757,4851.323429,3135.392364
411,3247,3474.29,3717.4903,3977.714621,4256.154644,3734.529913,2842.392212
146,9523,10189.61,10902.8827,11666.08449,12482.7104,10952.85752,2961.328144
387,7446,7967.22,8524.9254,9121.670178,9760.18709,8564.000534,6137.533716
248,4240,4536.8,4854.376,5194.18232,5557.775082,4876.62668,2239.635957
325,2734,2925.38,3130.1566,3349.267562,3583.716291,3144.504091,1892.52561
138,8763,9376.41,10032.7587,10735.05181,11486.50544,10078.74519,2575.679326
173,9283,9932.81,10628.1067,11372.07417,12168.11936,10676.82205,3420.537433
181,7225,7730.75,8271.9025,8850.935675,9470.501172,8309.817869,2785.327841
136,9841,10529.87,11266.9609,12055.64816,12899.54353,11318.60452,2850.611509
432,8239,8815.73,9432.8311,10093.12928,10799.64833,9476.067741,7580.854193
376,2923,3127.61,3346.5427,3580.800689,3831.456737,3361.882025,2340.866003
145,1096,1172.72,1254.8104,1342.647128,1436.632427,1260.561991,338.4842383
258,1124,1202.68,1286.8676,1376.948332,1473.334715,1292.766129,617.6549285
389,7728,8268.96,8847.7872,9467.132304,10129.83157,8888.342214,6402.898373
280,4504,4819.28,5156.6296,5517.593672,5903.825229,5180.2657,2686.063696
370,9498,10162.86,10874.2602,11635.45841,12449.9405,10924.10382,7485.034101
241,2473,2646.11,2831.3377,3029.531339,3241.598533,2844.315514,1269.40748
423,9838,10526.66,11263.5262,12051.97303,12895.61115,11315.15408,8863.53736
192,3968,4245.76,4542.9632,4860.970624,5201.238568,4563.786478,1622.679637
418,3878,4149.46,4439.9222,4750.716754,5083.266927,4460.273176,3452.581829
295,5538,5925.66,6340.4562,6784.288134,7259.188303,6369.518527,3479.644381
384,8717,9327.19,9980.0933,10678.69983,11426.20882,10025.83839,7129.485077
396,2022,2163.54,2314.9878,2477.036946,2650.429532,2325.598856,1705.439161
273,2307,2468.49,2641.2843,2826.174201,3024.006395,2653.390979,1341.436551
326,6143,6573.01,7033.1207,7525.439149,8052.219889,7065.357948,4265.382761
350,9485,10148.95,10859.3765,11619.53286,12432.90015,10909.1519,7070.746603
360,5518,5904.26,6317.5582,6759.787274,7232.972383,6346.515571,4231.010381
294,5890,6302.3,6743.461,7215.50327,7720.588499,6774.370554,3688.268413
158,989,1058.23,1132.3061,1211.567527,1296.377254,1137.496176,332.8229553
123,4214,4508.98,4824.6086,5162.331202,5523.694386,4846.722838,1103.975757
375,8395,8982.65,9611.4355,10284.23599,11004.1325,9655.490798,6705.201943
348,9900,10593,11334.51,12127.9257,12976.8805,11386.46324,7337.942977
309,4999,5348.93,5723.3551,6123.989957,6552.669254,5749.588862,3290.042516
210,6249,6686.43,7154.4801,7655.293707,8191.164266,7187.273615,2795.05085
201,5980,6398.6,6846.502,7325.75714,7838.56014,6877.883856,2560.101213
240,5776,6180.32,6612.9424,7075.848368,7571.157754,6643.253704,2952.557202
308,8980,9608.6,10281.202,11000.88614,11770.94817,10328.32726,5890.971846
163,6809,7285.63,7795.6241,8341.317787,8925.210032,7831.356384,2363.909427
390,3743,4005.01,4285.3607,4585.335949,4906.309465,4305.003223,3109.168994
435,3792,4057.44,4341.4608,4645.363056,4970.53847,4361.360465,3513.318153
415,9493,10157.51,10868.5357,11629.3332,12443.38652,10918.35308,8390.956537
422,2124,2272.68,2431.7676,2601.991332,2784.130725,2442.913931,1909.091998
392,9215,9860.05,10550.2535,11288.77125,12078.98523,10598.612,7693.807226
344,828,885.96,947.9772,1014.335604,1085.339096,952.3223801,606.6646273
427,4956,5302.92,5674.1244,6071.313108,6496.305026,5700.132507,4507.327001
124,7208,7712.56,8252.4392,8830.109944,9448.21764,8290.265357,1903.690563
143,4793,5128.51,5487.5057,5871.631099,6282.645276,5512.658415,1459.833617
346,9543,10211.01,10925.7807,11690.58535,12508.92632,10975.86047,7032.680971
261,1220,1305.4,1396.778,1494.55246,1599.171132,1403.180318,678.2038206
251,3779,4043.53,4326.5771,4629.437497,4953.498122,4346.408544,2020.275082
200,2762,2955.34,3162.2138,3383.568766,3620.41858,3176.708229,1176.558603
323,3352,3586.64,3837.7048,4106.344136,4393.788226,3855.295432,2306.037823
316,9968,10665.76,11412.3632,12211.22862,13066.01463,11464.67329,6708.956962
265,2340,2503.8,2679.066,2866.60062,3067.262663,2691.345857,1320.753059
371,8206,8780.42,9395.0494,10052.70286,10756.39206,9438.112863,6484.333097
222,2496,2670.72,2857.6704,3057.707328,3271.746841,2870.768914,1180.204998
275,5095,5451.65,5833.2655,6241.594085,6678.505671,5860.003051,2984.260813
417,9975,10673.25,11420.3775,12219.80393,13075.1902,11472.72432,8859.492673
218,9276,9925.32,10620.0924,11363.49887,12158.94379,10668.77101,4307.022371
202,6223,6658.61,7124.7127,7623.442589,8157.08357,7157.369772,2677.38647
299,3003,3213.21,3438.1347,3678.804129,3936.320418,3453.893849,1912.433817
142,2879,3080.53,3296.1671,3526.898797,3773.781713,3311.275522,870.7428224
150,8164,8735.48,9346.9636,10001.25105,10701.33863,9389.806656,2608.279627
170,5839,6247.73,6685.0711,7153.026077,7653.737902,6715.713016,2114.205949
319,6005,6425.35,6875.1245,7356.383215,7871.33004,6906.637551,4080.032183
160,1000,1070,1144.9,1225.043,1310.79601,1150.147802,340.7845339
174,4558,4877.06,5218.4542,5583.745994,5974.608214,5242.373682,1689.209297
313,5676,6073.32,6498.4524,6953.344068,7440.078153,6528.238924,3783.96071
430,2612,2794.84,2990.4788,3199.812316,3423.799178,3004.186059,2392.222232
274,8478,9071.46,9706.4622,10385.91455,11112.92857,9750.953065,4947.705815
300,7792,8337.44,8921.0608,9545.535056,10213.72251,8961.951673,4978.862041
381,8064,8628.48,9232.4736,9878.746752,10570.25902,9274.791875,6543.880934
220,8942,9567.94,10237.6958,10954.33451,11721.13792,10284.62165,4190.031041
190,3409,3647.63,3902.9641,4176.171587,4468.503598,3920.853857,1379.55969
305,5637,6031.59,6453.8013,6905.567391,7388.957108,6483.38316,3661.910859
288,1878,2009.46,2150.1222,2300.630754,2461.674907,2159.977572,1151.988038
383,7694,8232.58,8808.8606,9425.480842,10085.2645,8849.237189,6276.403413
209,5141,5500.87,5885.9309,6297.946063,6738.802287,5912.90985,2288.515109
373,8139,8708.73,9318.3411,9970.624977,10668.56873,9361.05296,6466.060656
388,1757,1879.99,2011.5893,2152.400551,2303.06859,2020.809688,1451.989183
382,5123,5481.61,5865.3227,6275.895289,6715.207959,5892.20719,4168.191012
178,7302,7813.14,8360.0598,8945.263986,9571.432465,8398.37925,2768.354642
335,3949,4225.43,4521.2101,4837.694807,5176.333443,4541.93367,2817.681073
333,9646,10321.22,11043.7054,11816.76478,12643.93831,11094.3257,6841.500847
341,5543,5931.01,6346.1807,6790.413349,7265.742283,6375.269266,4025.864481
233,9712,10391.84,11119.2688,11897.61762,12730.45085,11170.23545,4819.749742
283,1585,1695.95,1814.6665,1941.693155,2077.611676,1822.984266,955.3787913
253,6542,6999.94,7489.9358,8014.231306,8575.227497,7524.266921,3525.258391
386,5226,5591.82,5983.2474,6402.074718,6850.219948,6010.672413,4296.517688
353,4312,4613.84,4936.8088,5282.385416,5652.152395,4959.437322,3242.002546
166,7291,7801.37,8347.4659,8931.788513,9557.013709,8385.727624,2577.834788
329,4995,5344.65,5718.7755,6119.089785,6547.42607,5744.988271,3500.187298
419,6494,6948.58,7434.9806,7955.429242,8512.309289,7469.059826,5795.437161
198,3914,4187.98,4481.1386,4794.818302,5130.455583,4501.678497,1650.615449
183,3951,4227.57,4523.4999,4840.144893,5178.955036,4544.233966,1539.990399
238,3701,3960.07,4237.2749,4533.884143,4851.256033,4256.697015,1876.099796
281,5846,6255.22,6693.0854,7161.601378,7662.913474,6723.76405,3498.847589
279,5744,6146.08,6576.3056,7036.646992,7529.212281,6606.448975,3413.33197
132,3713,3972.91,4251.0137,4548.584659,4866.985585,4270.498789,1043.899704
301,6267,6705.69,7175.0883,7677.344481,8214.758595,7207.976275,4017.779368
420,6301,6742.07,7214.0149,7718.995943,8259.325659,7247.0813,5636.618789
282,6796,7271.72,7780.7404,8325.392228,8908.169684,7816.404462,4081.900108
380,1746,1868.22,1998.9954,2138.925078,2288.649833,2008.158062,1413.148266
263,1522,1628.54,1742.5378,1864.515446,1995.031527,1750.524955,852.5704872
151,9925,10619.75,11363.1325,12158.55178,13009.6504,11415.21693,3192.032884
421,4809,5145.63,5505.8241,5891.231787,6303.618012,5531.06078,4312.178867
374,6622,7085.54,7581.5278,8112.234746,8680.091178,7616.278745,5274.978242
165,1132,1211.24,1296.0268,1386.748676,1483.821083,1301.967312,397.8233453
191,2280,2439.6,2610.372,2793.09804,2988.614903,2622.336989,927.5303052
197,4008,4288.56,4588.7592,4909.972344,5253.670408,4609.79239,1681.720557
161,5764,6167.48,6599.2036,7061.147852,7555.428202,6629.451931,1976.558816
293,7503,8028.21,8590.1847,9191.497629,9834.902463,8629.558958,4682.334768
177,8779,9393.53,10051.0771,10754.6525,11507.47817,10097.14755,3309.620587
277,1217,1302.19,1393.3433,1490.877331,1595.238744,1399.729875,718.009584
378,993,1062.51,1136.8857,1216.467699,1301.620438,1142.096767,799.4677372
137,7850,8399.5,8987.465,9616.58755,10289.74868,9028.660246,2290.604544
180,7790,8335.3,8918.771,9543.08497,10211.10092,8959.651378,2986.550459
135,1767,1890.69,2023.0383,2164.650981,2316.17655,2032.311166,508.0777915
355,9736,10417.52,11146.7464,11927.01865,12761.90995,11197.839,7361.542306
431,4693,5021.51,5373.0157,5749.126799,6151.565675,5397.643635,4308.119271
245,4758,5091.06,5447.4342,5828.754594,6236.767416,5472.403242,2482.849619
414,5039,5391.73,5769.1511,6172.991677,6605.101094,5795.594774,4443.289327
129,4183,4475.81,4789.1167,5124.354869,5483.05971,4811.068256,1149.31075
409,8757,9369.99,10025.8893,10727.70155,11478.64066,10071.8443,7628.489481
140,6512,6967.84,7455.5888,7977.480016,8535.903617,7489.762487,1941.790274
230,6580,7040.6,7533.442,8060.78294,8625.037746,7567.972537,3223.39571
252,3525,3771.75,4035.7725,4318.276575,4620.555935,4054.271002,1891.993134
317,1170,1251.9,1339.533,1433.30031,1533.631332,1345.672928,789.9598487
314,5452,5833.64,6241.9948,6678.934436,7146.459847,6270.605817,3646.24116
402,7717,8257.19,8835.1933,9453.656831,10115.41281,8875.690588,6607.458549
433,4845,5184.15,5547.0405,5935.333335,6350.806668,5572.466101,4468.292262
237,9378,10034.46,10736.8722,11488.45325,12292.64498,10786.08609,4733.893338
377,8967,9594.69,10266.3183,10984.96058,11753.90782,10313.37534,7200.263895
186,8246,8823.22,9440.8454,10101.70458,10808.8239,9484.118775,3266.752023
399,6594,7055.58,7549.4706,8077.933542,8643.38889,7584.074606,5603.788459
343,8407,8995.49,9625.1743,10298.9365,11019.86206,9669.292571,6141.791393
432,7394,7911.58,8465.3906,9057.967942,9692.025698,8504.192848,6803.354278
423,6446,6897.22,7380.0254,7896.627178,8449.39108,7413.852732,5807.517973
253,4064,4348.48,4652.8736,4978.574752,5327.074985,4674.200667,2189.949572
256,9074,9709.18,10388.8226,11116.04018,11894.16299,10436.44116,4947.646177
253,2741,2932.87,3138.1709,3357.842863,3592.891863,3152.555125,1477.030457
417,7117,7615.19,8148.2533,8718.631031,9328.935203,8185.601907,6321.103695
400,8721,9331.47,9984.6729,10683.6,11431.452,10030.43898,7429.954801
325,1418,1517.26,1623.4682,1737.110974,1858.708742,1630.909583,981.5659529
330,2677,2864.39,3064.8973,3279.440111,3509.000919,3078.945666,1881.577907
269,3960,4237.2,4533.804,4851.17028,5190.7522,4554.585296,2268.858231
249,8934,9559.38,10228.5366,10944.53416,11710.65155,10275.42046,4738.110547
152,5605,5997.35,6417.1645,6866.366015,7347.011636,6446.57843,1814.592447
409,2631,2815.17,3012.2319,3223.088133,3448.704302,3026.038867,2291.944253
417,9718,10398.26,11126.1382,11904.96787,12738.31563,11177.13634,8631.233062
349,7387,7904.09,8457.3763,9049.392641,9682.850126,8496.141813,5491.024987
245,6827,7304.89,7816.2323,8363.368561,8948.80436,7852.059044,3562.50827
200,3925,4199.75,4493.7325,4808.293775,5144.874339,4514.330123,1671.97412
309,4533,4850.31,5189.8317,5553.119919,5941.838313,5213.619986,2983.349214
275,4681,5008.67,5359.2769,5734.426283,6135.836123,5383.841861,2741.771318
312,1602,1714.14,1834.1298,1962.518886,2099.895208,1842.536779,1064.576806
251,3680,3937.6,4213.232,4508.15824,4823.729317,4232.543911,1967.349114
242,7551,8079.57,8645.1399,9250.299693,9897.820672,8684.766053,3892.061824
273,7241,7747.87,8290.2209,8870.536363,9491.473908,8328.220234,4210.378007
322,7992,8551.44,9150.0408,9790.543656,10475.88171,9191.981234,5481.144365
400,9225,9870.75,10561.7025,11301.02168,12092.09319,10610.11347,7859.343314
267,1046,1119.22,1197.5654,1281.394978,1371.092626,1203.054601,594.8436638
194,7989,8548.23,9146.6061,9786.868527,10471.94932,9188.53079,3301.064765
357,1903,2036.21,2178.7447,2331.256829,2494.444807,2188.731267,1446.99456
378,7800,8346,8930.22,9555.3354,10224.20888,8971.152856,6279.806999
186,4966,5313.62,5685.5734,6083.563538,6509.412986,5711.633985,1967.340595
439,2092,2238.44,2395.1308,2562.789956,2742.185253,2406.109202,1956.077666
215,5889,6301.23,6742.3161,7214.278227,7719.277703,6773.220406,2696.745162
255,9188,9831.16,10519.3412,11255.69508,12043.59374,10567.558,4990.235724
352,3458,3700.06,3959.0642,4236.198694,4532.732603,3977.211099,2592.55242
254,5448,5829.36,6237.4152,6674.034264,7141.216662,6266.005225,2947.343199
379,2460,2632.2,2816.454,3013.60578,3224.558185,2829.363593,1985.794077
176,4890,5232.3,5598.561,5990.46027,6409.792489,5624.222752,1833.080008
403,2560,2739.2,2930.944,3136.11008,3355.637786,2944.378373,2197.378675
309,4942,5287.94,5658.0958,6054.162506,6477.953881,5684.030437,3252.528528
266,1074,1149.18,1229.6226,1315.696182,1407.794915,1235.258739,608.4793049
399,2299,2459.93,2632.1251,2816.373857,3013.520027,2644.189797,1953.762461
345,1947,2083.29,2229.1203,2385.158721,2552.119831,2239.33777,1430.68802
208,6584,7044.88,7538.0216,8065.683112,8630.28093,7572.573128,2916.842983
418,4199,4492.93,4807.4351,5143.955557,5504.032446,4829.470621,3738.367999
333,6193,6626.51,7090.3657,7586.691299,8117.75969,7122.865338,4392.433625
222,7328,7840.96,8389.8272,8977.115104,9605.513161,8428.283093,3464.960827
311,6318,6760.26,7233.4782,7739.821674,8281.609191,7266.633813,4185.042807
424,804,860.28,920.4996,984.934572,1053.879992,924.7188328,726.075528
339,4311,4612.77,4935.6639,5281.160373,5650.841599,4958.287174,3112.702504
232,1756,1878.92,2010.4444,2151.175508,2301.757794,2019.65954,867.7055803
184,7286,7796.02,8341.7414,8925.663298,9550.459729,8379.976885,2855.399531
188,3893,4165.51,4457.0957,4769.092399,5102.928867,4477.525393,1558.842174
152,3274,3503.18,3748.4026,4010.790782,4291.546137,3765.583904,1059.942136
212,3627,3880.89,4152.5523,4443.230961,4754.257128,4171.586078,1637.733794
189,3640,3894.8,4167.436,4459.15652,4771.297476,4186.537999,1465.2883
271,4588,4909.16,5252.8012,5620.497284,6013.932094,5276.878116,2648.211054
215,4605,4927.35,5272.2645,5641.323015,6036.215626,5296.430628,2108.764046
267,8411,8999.77,9629.7539,10303.83667,11025.10524,9673.893163,4783.20273
254,3012,3222.84,3448.4388,3689.829516,3948.117582,3464.24518,1629.478288
320,8241,8817.87,9435.1209,10095.57936,10802.26992,9478.368036,5616.810688
268,9458,10120.06,10828.4642,11586.45669,12397.50866,10878.09791,5398.759704
149,1316,1408.12,1506.6884,1612.156588,1725.007549,1513.594507,417.6399659
256,5592,5983.44,6402.2808,6850.440456,7329.971288,6431.626509,3049.067382
269,2521,2697.47,2886.2929,3088.333403,3304.516741,2899.522609,1444.391818
412,5050,5403.5,5781.745,6186.46715,6619.519851,5808.2464,4431.476883
356,2129,2278.03,2437.4921,2608.116547,2790.684705,2448.66467,1614.304857
175,5235,5601.45,5993.5515,6413.100105,6862.017112,6021.023743,1951.257695
334,1744,1866.08,1996.7056,2136.474992,2286.028241,2005.857767,1240.660174
229,5507,5892.49,6304.9643,6746.311801,7218.553627,6333.863946,2686.027488
401,6319,6761.33,7234.6231,7741.046717,8282.919987,7267.783961,5397.002534
351,1500,1605,1717.35,1837.5645,1966.194015,1725.221703,1121.394107
345,7010,7500.7,8025.749,8587.55143,9188.68003,8062.536092,5151.064725
147,3146,3366.22,3601.8554,3853.985278,4123.764247,3618.364985,984.9993571
239,5306,5677.42,6074.8394,6500.078158,6955.083629,6102.684237,2701.002838
148,4936,5281.52,5651.2264,6046.812248,6470.089105,5677.129551,1555.954025
366,902,965.14,1032.6998,1104.988786,1182.338001,1037.433317,703.1492485
236,2696,2884.72,3086.6504,3302.715928,3533.906043,3100.798474,1355.163778
264,7202,7706.14,8245.5698,8822.759686,9440.352864,8283.36447,4049.644852
207,4591,4912.37,5256.2359,5624.172413,6017.864482,5280.328559,2024.125948
327,2391,2558.37,2737.4559,2929.077813,3134.11326,2750.003395,1665.279833
259,3637,3891.59,4164.0013,4455.481391,4767.365088,4183.087556,2006.332735
357,1581,1691.67,1810.0869,1936.792983,2072.368492,1818.383675,1202.153652
156,9844,10533.08,11270.3956,12059.32329,12903.47592,11322.05496,3270.815878
244,6903,7386.21,7903.2447,8456.471829,9048.424857,7939.470277,3587.464347
195,3078,3293.46,3524.0022,3770.682354,4034.630119,3540.154935,1278.389282
318,2576,2756.32,2949.2624,3155.710768,3376.610522,2962.780738,1744.748657
413,9972,10670.04,11416.9428,12216.1288,13071.25781,11469.27388,8771.87058
134,8090,8656.3,9262.241,9910.59787,10604.33972,9304.695718,2308.943012
292,5164,5525.48,5912.2636,6326.122052,6768.950596,5939.36325,3211.655683
303,8720,9330.4,9983.528,10682.37496,11430.14121,10029.28883,5627.545401
171,7642,8176.94,8749.3258,9361.778606,10017.10311,8789.429503,2783.319343
155,4777,5111.39,5469.1873,5852.030411,6261.67254,5494.25605,1577.054977
338,8067,8631.69,9235.9083,9882.421881,10574.19141,9278.242319,5807.492414
126,7409,7927.63,8482.5641,9076.343587,9711.687638,8521.445065,1988.337182
336,1202,1286.14,1376.1698,1472.501686,1575.576804,1382.477658,860.2083205
404,4350,4654.5,4980.315,5328.93705,5701.962644,5003.142939,3743.092125
289,7448,7969.36,8527.2152,9124.120264,9762.808682,8566.300829,4584.557296
391,9030,9662.1,10338.447,11062.13829,11836.48797,10385.83465,7520.113609
196,2773,2967.11,3174.8077,3397.044239,3634.837336,3189.359855,1157.619503
157,9767,10450.69,11182.2383,11964.99498,12802.54463,11233.49358,3266.034245
206,813,869.91,930.8037,995.959959,1065.677156,935.070163,356.7119511
203,878,939.46,1005.2222,1075.587754,1150.878897,1009.82977,379.6211914
367,3193,3416.51,3655.6657,3911.562299,4185.37166,3672.421932,2495.886757
342,2324,2486.68,2660.7476,2846.999932,3046.289927,2672.943492,1692.864212
337,2405,2573.35,2753.4845,2946.228415,3152.464404,2766.105464,1726.254706
369,1293,1383.51,1480.3557,1583.980599,1694.859241,1487.141108,1016.21309
243,4220,4515.4,4831.478,5169.68146,5531.559162,4853.623724,2184.130676
120,3922,4196.54,4490.2978,4804.618646,5140.941951,4510.879679,1002.417707
179,8256,8833.92,9452.2944,10113.95501,10821.93186,9495.620253,3147.622269
364,6836,7314.52,7826.5364,8374.393948,8960.601524,7862.410374,5299.846993
352,1668,1784.76,1909.6932,2043.371724,2186.407745,1918.446534,1250.542926
368,3959,4236.13,4532.6591,4849.945237,5189.441404,4553.435148,3103.081731
228,1595,1706.65,1826.1155,1953.943585,2090.719636,1834.485744,774.5606475
287,8986,9615.02,10288.0714,11008.2364,11778.81295,10335.22815,5492.982368
434,8070,8634.9,9239.343,9886.09701,10578.1238,9281.692762,7459.73085
185,1981,2119.67,2268.0469,2426.810183,2596.686896,2278.442796,780.5776245
208,3159,3380.13,3616.7391,3869.910837,4140.804596,3633.316907,1399.499845
187,2534,2711.38,2901.1766,3104.258962,3321.557089,2914.47453,1009.271735
266,5375,5751.25,6153.8375,6584.606125,7045.528554,6182.044436,3045.229296
168,3115,3333.05,3566.3635,3816.008945,4083.129571,3582.710403,1114.621014
242,4823,5160.61,5521.8527,5908.382389,6321.969156,5547.162849,2485.950758
429,1931,2066.17,2210.8019,2365.558033,2531.147095,2220.935406,1764.409794
359,3262,3490.34,3734.6638,3996.090266,4275.816585,3751.78213,2494.240342
270,9436,10096.52,10803.2764,11559.50575,12368.67115,10852.79466,5426.39733
310,6533,6990.31,7479.6317,8003.205919,8563.430333,7513.91559,4313.544135
347,7347,7861.29,8411.5803,9000.390921,9630.418285,8450.135901,5429.994737
321,6729,7200.03,7704.0321,8243.314347,8820.346351,7739.34456,4600.610377
324,3618,3871.26,4142.2482,4432.205574,4742.459964,4161.234748,2496.740849
246,7774,8318.18,8900.4526,9523.484282,10190.12818,8941.249013,4073.235661
403,2048,2191.36,2344.7552,2508.888064,2684.510228,2355.502698,1757.90294
122,5685,6082.95,6508.7565,6964.369455,7451.875317,6538.590254,1477.237057
221,2975,3183.25,3406.0775,3644.502925,3899.61813,3421.689711,1400.358197
372,9277,9926.39,10621.2373,11364.72391,12160.25458,10669.92116,7350.390132
193,9243,9890.01,10582.3107,11323.07245,12115.68752,10630.81613,3799.532433
205,8898,9520.86,10187.3202,10900.43261,11663.4629,10234.01514,3885.135378
