Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
2879,3080.53,3296.1671,3526.898797,3773.781713,3311.275522,2152.329089
8164,8735.48,9346.9636,10001.25105,10701.33863,9389.806656,6103.374326
5839,6247.73,6685.0711,7153.026077,7653.737902,6715.713016,4365.21346
6005,6425.35,6875.1245,7356.383215,7871.33004,6906.637551,4489.314408
1000,1070,1144.9,1225.043,1310.79601,1150.147802,747.5960713
4558,4877.06,5218.4542,5583.745994,5974.608214,5242.373682,3407.542893
5676,6073.32,6498.4524,6953.344068,7440.078153,6528.238924,4243.355301
2612,2794.84,2990.4788,3199.812316,3423.799178,3004.186059,1952.720938
8478,9071.46,9706.4622,10385.91455,11112.92857,9750.953065,6338.119492
7792,8337.44,8921.0608,9545.535056,10213.72251,8961.951673,5825.268588
8064,8628.48,9232.4736,9878.746752,10570.25902,9274.791875,6028.614719
8942,9567.94,10237.6958,10954.33451,11721.13792,10284.62165,6685.00407
3409,3647.63,3902.9641,4176.171587,4468.503598,3920.853857,2548.555007
5637,6031.59,6453.8013,6905.567391,7388.957108,6483.38316,4214.199054
1878,2009.46,2150.1222,2300.630754,2461.674907,2159.977572,1403.985422
7694,8232.58,8808.8606,9425.480842,10085.2645,8849.237189,5752.004173
5141,5500.87,5885.9309,6297.946063,6738.802287,5912.90985,3843.391403
8139,8708.73,9318.3411,9970.624977,10668.56873,9361.05296,6084.684424
1757,1879.99,2011.5893,2152.400551,2303.06859,2020.809688,1313.526297
5123,5481.61,5865.3227,6275.895289,6715.207959,5892.20719,3829.934673
7302,7813.14,8360.0598,8945.263986,9571.432465,8398.37925,5458.946513
3949,4225.43,4521.2101,4837.694807,5176.333443,4541.93367,2952.256886
9646,10321.22,11043.7054,11816.76478,12643.93831,11094.3257,7211.311704
5543,5931.01,6346.1807,6790.413349,7265.742283,6375.269266,4143.925023
9712,10391.84,11119.2688,11897.61762,12730.45085,11170.23545,7260.653044
1585,1695.95,1814.6665,1941.693155,2077.611676,1822.984266,1184.939773
6542,6999.94,7489.9358,8014.231306,8575.227497,7524.266921,4890.773498
5226,5591.82,5983.2474,6402.074718,6850.219948,6010.672413,3906.937069
4312,4613.84,4936.8088,5282.385416,5652.152395,4959.437322,3223.634259
7291,7801.37,8347.4659,8931.788513,9557.013709,8385.727624,5450.722956
4995,5344.65,5718.7755,6119.089785,6547.42607,5744.988271,3734.242376
6494,6948.58,7434.9806,7955.429242,8512.309289,7469.059826,4854.888887
3914,4187.98,4481.1386,4794.818302,5130.455583,4501.678497,2926.091023
3951,4227.57,4523.4999,4840.144893,5178.955036,4544.233966,2953.752078
3701,3960.07,4237.2749,4533.884143,4851.256033,4256.697015,2766.85306
5846,6255.22,6693.0854,7161.601378,7662.913474,6723.76405,4370.446633
5744,6146.08,6576.3056,7036.646992,7529.212281,6606.448975,4294.191834
3713,3972.91,4251.0137,4548.584659,4866.985585,4270.498789,2775.824213
6267,6705.69,7175.0883,7677.344481,8214.758595,7207.976275,4685.184579
6301,6742.07,7214.0149,7718.995943,8259.325659,7247.0813,4710.602845
6796,7271.72,7780.7404,8325.392228,8908.169684,7816.404462,5080.662901
1746,1868.22,1998.9954,2138.925078,2288.649833,2008.158062,1305.30274
1522,1628.54,1742.5378,1864.515446,1995.031527,1750.524955,1137.841221
9925,10619.75,11363.1325,12158.55178,13009.6504,11415.21693,7419.891008
4809,5145.63,5505.8241,5891.231787,6303.618012,5531.06078,3595.189507
6622,7085.54,7581.5278,8112.234746,8680.091178,7616.278745,4950.581184
1132,1211.24,1296.0268,1386.748676,1483.821083,1301.967312,846.2787527
2280,2439.6,2610.372,2793.09804,2988.614903,2622.336989,1704.519043
4008,4288.56,4588.7592,4909.972344,5253.670408,4609.79239,2996.365054
5764,6167.48,6599.2036,7061.147852,7555.428202,6629.451931,4309.143755
7503,8028.21,8590.1847,9191.497629,9834.902463,8629.558958,5609.213323
8779,9393.53,10051.0771,10754.6525,11507.47817,10097.14755,6563.14591
1217,1302.19,1393.3433,1490.877331,1595.238744,1399.729875,909.8244188
993,1062.51,1136.8857,1216.467699,1301.620438,1142.096767,742.3628988
7850,8399.5,8987.465,9616.58755,10289.74868,9028.660246,5868.62916
7790,8335.3,8918.771,9543.08497,10211.10092,8959.651378,5823.773395
1767,1890.69,2023.0383,2164.650981,2316.17655,2032.311166,1321.002258
9736,10417.52,11146.7464,11927.01865,12761.90995,11197.839,7278.59535
4693,5021.51,5373.0157,5749.126799,6151.565675,5397.643635,3508.468363
4758,5091.06,5447.4342,5828.754594,6236.767416,5472.403242,3557.062107
5039,5391.73,5769.1511,6172.991677,6605.101094,5795.594774,3767.136603
4183,4475.81,4789.1167,5124.354869,5483.05971,4811.068256,3127.194366
8757,9369.99,10025.8893,10727.70155,11478.64066,10071.8443,6546.698796
6512,6967.84,7455.5888,7977.480016,8535.903617,7489.762487,4868.345616
6580,7040.6,7533.442,8060.78294,8625.037746,7567.972537,4919.182149
3525,3771.75,4035.7725,4318.276575,4620.555935,4054.271002,2635.276151
1170,1251.9,1339.533,1433.30031,1533.631332,1345.672928,874.6874034
5452,5833.64,6241.9948,6678.934436,7146.459847,6270.605817,4075.893781
7717,8257.19,8835.1933,9453.656831,10115.41281,8875.690588,5769.198882
4845,5184.15,5547.0405,5935.333335,6350.806668,5572.466101,3622.102965
9378,10034.46,10736.8722,11488.45325,12292.64498,10786.08609,7010.955957
8967,9594.69,10266.3183,10984.96058,11753.90782,10313.37534,6703.693971
8246,8823.22,9440.8454,10101.70458,10808.8239,9484.118775,6164.677204
6594,7055.58,7549.4706,8077.933542,8643.38889,7584.074606,4929.648494
8407,8995.49,9625.1743,10298.9365,11019.86206,9669.292571,6285.040171
7394,7911.58,8465.3906,9057.967942,9692.025698,8504.192848,5527.725351
6446,6897.22,7380.0254,7896.627178,8449.39108,7413.852732,4819.004276
4064,4348.48,4652.8736,4978.574752,5327.074985,4674.200667,3038.230434
9074,9709.18,10388.8226,11116.04018,11894.16299,10436.44116,6783.686751
2741,2932.87,3138.1709,3357.842863,3592.891863,3152.555125,2049.160831
7117,7615.19,8148.2533,8718.631031,9328.935203,8185.601907,5320.641239
8721,9331.47,9984.6729,10683.6,11431.452,10030.43898,6519.785338
1418,1517.26,1623.4682,1737.110974,1858.708742,1630.909583,1060.091229
2677,2864.39,3064.8973,3279.440111,3509.000919,3078.945666,2001.314683
3960,4237.2,4533.804,4851.17028,5190.7522,4554.585296,2960.480442
8934,9559.38,10228.5366,10944.53416,11710.65155,10275.42046,6679.023301
5605,5997.35,6417.1645,6866.366015,7347.011636,6446.57843,4190.27598
2631,2815.17,3012.2319,3223.088133,3448.704302,3026.038867,1966.925264
9718,10398.26,11126.1382,11904.96787,12738.31563,11177.13634,7265.138621
7387,7904.09,8457.3763,9049.392641,9682.850126,8496.141813,5522.492179
6827,7304.89,7816.2323,8363.368561,8948.80436,7852.059044,5103.838379
3925,4199.75,4493.7325,4808.293775,5144.874339,4514.330123,2934.31458
4533,4850.31,5189.8317,5553.119919,5941.838313,5213.619986,3388.852991
4681,5008.67,5359.2769,5734.426283,6135.836123,5383.841861,3499.49721
1602,1714.14,1834.1298,1962.518886,2099.895208,1842.536779,1197.648906
3680,3937.6,4213.232,4508.15824,4823.729317,4232.543911,2751.153542
7551,8079.57,8645.1399,9250.299693,9897.820672,8684.766053,5645.097934
7241,7747.87,8290.2209,8870.536363,9491.473908,8328.220234,5413.343152
7992,8551.44,9150.0408,9790.543656,10475.88171,9191.981234,5974.787802
9225,9870.75,10561.7025,11301.02168,12092.09319,10610.11347,6896.573758
1046,1119.22,1197.5654,1281.394978,1371.092626,1203.054601,781.9854906
7989,8548.23,9146.6061,9786.868527,10471.94932,9188.53079,5972.545014
1903,2036.21,2178.7447,2331.256829,2494.444807,2188.731267,1422.675324
7800,8346,8930.22,9555.3354,10224.20888,8971.152856,5831.249356
4966,5313.62,5685.5734,6083.563538,6509.412986,5711.633985,3712.56209
2092,2238.44,2395.1308,2562.789956,2742.185253,2406.109202,1563.970981
5889,6301.23,6742.3161,7214.278227,7719.277703,6773.220406,4402.593264
9188,9831.16,10519.3412,11255.69508,12043.59374,10567.558,6868.912703
3458,3700.06,3959.0642,4236.198694,4532.732603,3977.211099,2585.187215
5448,5829.36,6237.4152,6674.034264,7141.216662,6266.005225,4072.903396
2460,2632.2,2816.454,3013.60578,3224.558185,2829.363593,1839.086335
4890,5232.3,5598.561,5990.46027,6409.792489,5624.222752,3655.744789
2560,2739.2,2930.944,3136.11008,3355.637786,2944.378373,1913.845943
4942,5287.94,5658.0958,6054.162506,6477.953881,5684.030437,3694.619784
1074,1149.18,1229.6226,1315.696182,1407.794915,1235.258739,802.9181806
2299,2459.93,2632.1251,2816.373857,3013.520027,2644.189797,1718.723368
1947,2083.29,2229.1203,2385.158721,2552.119831,2239.33777,1455.569551
6584,7044.88,7538.0216,8065.683112,8630.28093,7572.573128,4922.172533
4199,4492.93,4807.4351,5143.955557,5504.032446,4829.470621,3139.155903
6193,6626.51,7090.3657,7586.691299,8117.75969,7122.865338,4629.86247
7328,7840.96,8389.8272,8977.115104,9605.513161,8428.283093,5478.38401
6318,6760.26,7233.4782,7739.821674,8281.609191,7266.633813,4723.311978
804,860.28,920.4996,984.934572,1053.879992,924.7188328,601.0672413
4311,4612.77,4935.6639,5281.160373,5650.841599,4958.287174,3222.886663
1756,1878.92,2010.4444,2151.175508,2301.757794,2019.65954,1312.778701
7286,7796.02,8341.7414,8925.663298,9550.459729,8379.976885,5446.984975
3893,4165.51,4457.0957,4769.092399,5102.928867,4477.525393,2910.391506
3274,3503.18,3748.4026,4010.790782,4291.546137,3765.583904,2447.629537
3627,3880.89,4152.5523,4443.230961,4754.257128,4171.586078,2711.530951
3640,3894.8,4167.436,4459.15652,4771.297476,4186.537999,2721.2497
4588,4909.16,5252.8012,5620.497284,6013.932094,5276.878116,3429.970775
4605,4927.35,5272.2645,5641.323015,6036.215626,5296.430628,3442.679908
8411,8999.77,9629.7539,10303.83667,11025.10524,9673.893163,6288.030556
3012,3222.84,3448.4388,3689.829516,3948.117582,3464.24518,2251.759367
8241,8817.87,9435.1209,10095.57936,10802.26992,9478.368036,6160.939224
9458,10120.06,10828.4642,11586.45669,12397.50866,10878.09791,7070.763642
1316,1408.12,1506.6884,1612.156588,1725.007549,1513.594507,983.8364298
5592,5983.44,6402.2808,6850.440456,7329.971288,6431.626509,4180.557231
2521,2697.47,2886.2929,3088.333403,3304.516741,2899.522609,1884.689696
5050,5403.5,5781.745,6186.46715,6619.519851,5808.2464,3775.36016
2129,2278.03,2437.4921,2608.116547,2790.684705,2448.66467,1591.632036
5235,5601.45,5993.5515,6413.100105,6862.017112,6021.023743,3913.665433
1744,1866.08,1996.7056,2136.474992,2286.028241,2005.857767,1303.807548
5507,5892.49,6304.9643,6746.311801,7218.553627,6333.863946,4117.011565
6319,6761.33,7234.6231,7741.046717,8282.919987,7267.783961,4724.059575
1500,1605,1717.35,1837.5645,1966.194015,1725.221703,1121.394107
7010,7500.7,8025.749,8587.55143,9188.68003,8062.536092,5240.64846
3146,3366.22,3601.8554,3853.985278,4123.764247,3618.364985,2351.93724
5306,5677.42,6074.8394,6500.078158,6955.083629,6102.684237,3966.744754
4936,5281.52,5651.2264,6046.812248,6470.089105,5677.129551,3690.134208
902,965.14,1032.6998,1104.988786,1182.338001,1037.433317,674.3316563
2696,2884.72,3086.6504,3302.715928,3533.906043,3100.798474,2015.519008
7202,7706.14,8245.5698,8822.759686,9440.352864,8283.36447,5384.186906
4591,4912.37,5256.2359,5624.172413,6017.864482,5280.328559,3432.213563
2391,2558.37,2737.4559,2929.077813,3134.11326,2750.003395,1787.502206
3637,3891.59,4164.0013,4455.481391,4767.365088,4183.087556,2719.006911
1581,1691.67,1810.0869,1936.792983,2072.368492,1818.383675,1181.949389
9844,10533.08,11270.3956,12059.32329,12903.47592,11322.05496,7359.335726
6903,7386.21,7903.2447,8456.471829,9048.424857,7939.470277,5160.65568
3078,3293.46,3524.0022,3770.682354,4034.630119,3540.154935,2301.100707
2576,2756.32,2949.2624,3155.710768,3376.610522,2962.780738,1925.80748
9972,10670.04,11416.9428,12216.1288,13071.25781,11469.27388,7455.028023
8090,8656.3,9262.241,9910.59787,10604.33972,9304.695718,6048.052217
5164,5525.48,5912.2636,6326.122052,6768.950596,5939.36325,3860.586112
8720,9330.4,9983.528,10682.37496,11430.14121,10029.28883,6519.037742
7642,8176.94,8749.3258,9361.778606,10017.10311,8789.429503,5713.129177
4777,5111.39,5469.1873,5852.030411,6261.67254,5494.25605,3571.266433
8067,8631.69,9235.9083,9882.421881,10574.19141,9278.242319,6030.857507
7409,7927.63,8482.5641,9076.343587,9711.687638,8521.445065,5538.939292
1202,1286.14,1376.1698,1472.501686,1575.576804,1382.477658,898.6104777
4350,4654.5,4980.315,5328.93705,5701.962644,5003.142939,3252.04291
7448,7969.36,8527.2152,9124.120264,9762.808682,8566.300829,5568.095539
9030,9662.1,10338.447,11062.13829,11836.48797,10385.83465,6750.792524
2773,2967.11,3174.8077,3397.044239,3634.837336,3189.359855,2073.083906
9767,10450.69,11182.2383,11964.99498,12802.54463,11233.49358,7301.770828
813,869.91,930.8037,995.959959,1065.677156,935.070163,607.795606
878,939.46,1005.2222,1075.587754,1150.878897,1009.82977,656.3893506
3193,3416.51,3655.6657,3911.562299,4185.37166,3672.421932,2387.074256
2324,2486.68,2660.7476,2846.999932,3046.289927,2672.943492,1737.41327
2405,2573.35,2753.4845,2946.228415,3152.464404,2766.105464,1797.968551
1293,1383.51,1480.3557,1583.980599,1694.859241,1487.141108,966.6417202
4220,4515.4,4831.478,5169.68146,5531.559162,4853.623724,3154.855421
3922,4196.54,4490.2978,4804.618646,5140.941951,4510.879679,2932.071792
8256,8833.92,9452.2944,10113.95501,10821.93186,9495.620253,6172.153165
6836,7314.52,7826.5364,8374.393948,8960.601524,7862.410374,5110.566743
1668,1784.76,1909.6932,2043.371724,2186.407745,1918.446534,1246.990247
3959,4236.13,4532.6591,4849.945237,5189.441404,4553.435148,2959.732846
1595,1706.65,1826.1155,1953.943585,2090.719636,1834.485744,1192.415734
8986,9615.02,10288.0714,11008.2364,11778.81295,10335.22815,6717.898297
8070,8634.9,9239.343,9886.09701,10578.1238,9281.692762,6033.100295
1981,2119.67,2268.0469,2426.810183,2596.686896,2278.442796,1480.987817
3159,3380.13,3616.7391,3869.910837,4140.804596,3633.316907,2361.655989
2534,2711.38,2901.1766,3104.258962,3321.557089,2914.47453,1894.408445
5375,5751.25,6153.8375,6584.606125,7045.528554,6182.044436,4018.328883
3115,3333.05,3566.3635,3816.008945,4083.129571,3582.710403,2328.761762
4823,5160.61,5521.8527,5908.382389,6321.969156,5547.162849,3605.655852
1931,2066.17,2210.8019,2365.558033,2531.147095,2220.935406,1443.608014
3262,3490.34,3734.6638,3996.090266,4275.816585,3751.78213,2438.658385
9436,10096.52,10803.2764,11559.50575,12368.67115,10852.79466,7054.316529
6533,6990.31,7479.6317,8003.205919,8563.430333,7513.91559,4884.045134
7347,7861.29,8411.5803,9000.390921,9630.418285,8450.135901,5492.588336
6729,7200.03,7704.0321,8243.314347,8820.346351,7739.34456,5030.573964
3618,3871.26,4142.2482,4432.205574,4742.459964,4161.234748,2704.802586
7774,8318.18,8900.4526,9523.484282,10190.12818,8941.249013,5811.811858
2048,2191.36,2344.7552,2508.888064,2684.510228,2355.502698,1531.076754
5685,6082.95,6508.7565,6964.369455,7451.875317,6538.590254,4250.083665
2975,3183.25,3406.0775,3644.502925,3899.61813,3421.689711,2224.098312
9277,9926.39,10621.2373,11364.72391,12160.25458,10669.92116,6935.448753
9243,9890.01,10582.3107,11323.07245,12115.68752,10630.81613,6910.030487
8898,9520.86,10187.3202,10900.43261,11663.4629,10234.01514,6652.109842
9053,9686.71,10364.7797,11090.31428,11866.63628,10412.28805,6767.987233
7786,8331.02,8914.1914,9538.184798,10205.85773,8955.050786,5820.783011
1664,1780.48,1905.1136,2038.471552,2181.164561,1913.845943,1243.999863
3987,4266.09,4564.7163,4884.246441,5226.143692,4585.639287,2980.665536
9993,10692.51,11440.9857,12241.8547,13098.78453,11493.42699,7470.727541
5734,6135.38,6564.8566,7024.396562,7516.104321,6594.947497,4286.715873
8334,8917.38,9541.5966,10209.50836,10924.17395,9585.331782,6230.465658
4946,5292.22,5662.6754,6059.062678,6483.197065,5688.631029,3697.610169
4799,5134.93,5494.3751,5878.981357,6290.510052,5519.559302,3587.713546
4978,5326.46,5699.3122,6098.264054,6525.142538,5725.435758,3721.533243
4221,4516.47,4832.6229,5170.906503,5532.869958,4854.773872,3155.603017
9373,10029.11,10731.1477,11482.32804,12286.091,10780.33535,7007.217976
7966,8523.62,9120.2734,9758.692538,10441.80102,9162.077391,5955.350304
3799,4064.93,4349.4751,4653.938357,4979.714042,4369.4115,2840.117475
6131,6560.17,7019.3819,7510.738633,8036.490337,7051.556174,4583.511513
1504,1609.28,1721.9296,1842.464672,1971.437199,1729.822294,1124.384491
4687,5015.09,5366.1463,5741.776541,6143.700899,5390.742748,3503.982786
5999,6418.93,6868.2551,7349.032957,7863.465264,6899.736664,4484.828832
2822,3019.54,3230.9078,3457.071346,3699.06634,3245.717097,2109.716113
1331,1424.17,1523.8619,1630.532233,1744.669489,1530.846724,995.0503709
5318,5690.26,6088.5782,6514.778674,6970.813181,6116.486011,3975.715907
8548,9146.36,9786.6052,10471.66756,11204.68429,9831.463411,6390.451217
9870,10560.9,11300.163,12091.17441,12937.55662,11351.95881,7378.773224
5086,5442.02,5822.9614,6230.568698,6666.708507,5849.651721,3802.273619
8714,9323.98,9976.6586,10675.0247,11422.27643,10022.38795,6514.552165
7023,7514.61,8040.6327,8603.476989,9205.720378,8077.488013,5250.367209
9019,9650.33,10325.8531,11048.66282,11822.06921,10373.18303,6742.568967
4529,4846.03,5185.2521,5548.219747,5936.595129,5209.019395,3385.862607
4528,4844.96,5184.1072,5546.994704,5935.284333,5207.869247,3385.115011
7676,8213.32,8788.2524,9403.430068,10061.67017,8828.534528,5738.547443
1910,2043.7,2186.759,2339.83213,2503.620379,2196.782302,1427.908496
5080,5435.6,5816.092,6223.21844,6658.843731,5842.750834,3797.788042
5059,5413.13,5792.0491,6197.492537,6631.317015,5818.59773,3782.088525
3676,3933.32,4208.6524,4503.258068,4818.486133,4227.94332,2748.163158
8492,9086.44,9722.4908,10403.06516,11131.27972,9767.055135,6348.585837
2577,2757.39,2950.4073,3156.935811,3377.921318,2963.930886,1926.555076
7156,7656.92,8192.9044,8766.407708,9380.056248,8230.457671,5349.797486
4907,5250.49,5618.0243,6011.286001,6432.076021,5643.775264,3668.453922
4639,4963.73,5311.1911,5682.974477,6080.78269,5335.535653,3468.098175
5045,5398.15,5776.0205,6180.341935,6612.96587,5802.495661,3771.62218
6823,7300.61,7811.6527,8358.468389,8943.561176,7847.458453,5100.847994
5829,6237.03,6673.6221,7140.775647,7640.629942,6704.211538,4357.7375
8171,8742.97,9354.9779,10009.82635,10710.5142,9397.85769,6108.607499
8048,8611.36,9214.1552,9859.146064,10549.28629,9256.38951,6016.653182
5154,5514.78,5900.8146,6313.871622,6755.842636,5927.861772,3853.110151
4308,4609.56,4932.2292,5277.485244,5646.909211,4954.836731,3220.643875
9905,10598.35,11340.2345,12134.05092,12983.43448,11392.21398,7404.939086
4594,4915.58,5259.6706,5627.847542,6021.79687,5283.779002,3434.456352
7828,8375.96,8962.2772,9589.636604,10260.91117,9003.356994,5852.182046
6170,6601.9,7064.033,7558.51531,8087.611382,7096.411938,4612.66776
7635,8169.45,8741.3115,9353.203305,10007.92754,8781.378468,5707.896004
7634,8168.38,8740.1666,9351.978262,10006.61674,8780.22832,5707.148408
7380,7896.6,8449.362,9040.81734,9673.674554,8488.090779,5517.259006
5791,6196.37,6630.1159,7094.224013,7590.819694,6660.505921,4329.328849
2290,2450.3,2621.821,2805.34847,3001.722863,2633.838467,1711.995003
6936,7421.52,7941.0264,8496.898248,9091.681125,7977.425155,5185.326351
4326,4628.82,4952.8374,5299.536018,5670.503539,4975.539391,3234.100604
2767,2960.69,3167.9383,3389.693981,3626.97256,3182.458968,2068.598329
948,1014.36,1085.3652,1161.340764,1242.634617,1090.340116,708.7210756
5473,5856.11,6266.0377,6704.660339,7173.986563,6294.75892,4091.593298
2786,2981.02,3189.6914,3412.969798,3651.877684,3204.311776,2082.802655
8428,9017.96,9649.2172,10324.6624,11047.38877,9693.445675,6300.739689
2358,2523.06,2699.6742,2888.651394,3090.856992,2712.048517,1762.831536
8248,8825.36,9443.1352,10104.15466,10811.44549,9486.419071,6166.172396
7831,8379.17,8965.7119,9593.311733,10264.84355,9006.807437,5854.424834
5347,5721.29,6121.7803,6550.304921,7008.826265,6149.840297,3997.396193
4918,5262.26,5630.6182,6024.761474,6446.494777,5656.42689,3676.677479
9446,10107.22,10814.7254,11571.75618,12381.77911,10864.29614,7061.792489
6950,7436.5,7957.055,8514.04885,9110.03227,7993.527224,5195.792696
7901,8454.07,9045.8549,9679.064743,10356.59928,9087.317784,5906.756559
6125,6553.75,7012.5125,7503.388375,8028.625561,7044.655287,4579.025937
9760,10443.2,11174.224,11956.41968,12793.36906,11225.44255,7296.537656
7278,7787.46,8332.5822,8915.862954,9539.973361,8370.775703,5441.004207
1098,1174.86,1257.1002,1345.097214,1439.254019,1262.862287,820.8604863
4696,5024.72,5376.4504,5752.801928,6155.498063,5401.094078,3510.711151
9754,10436.78,11167.3546,11949.06942,12785.50428,11218.54166,7292.052079
3886,4158.02,4449.0814,4760.517098,5093.753295,4469.474359,2905.158333
3933,4208.31,4502.8917,4818.094119,5155.360707,4523.531305,2940.295348
5046,5399.22,5777.1654,6181.566978,6614.276666,5803.645809,3772.369776
4688,5016.16,5367.2912,5743.001584,6145.011695,5391.892896,3504.730382
3174,3396.18,3633.9126,3888.286482,4160.466536,3650.569124,2372.86993
4226,4521.82,4838.3474,5177.031718,5539.423938,4860.524611,3159.340997
3598,3849.86,4119.3502,4407.704714,4716.244044,4138.231792,2689.850665
7322,7834.54,8382.9578,8969.764846,9597.648385,8421.382206,5473.898434
6541,6998.87,7488.7909,8013.006263,8573.916701,7523.116773,4890.025902
3835,4103.45,4390.6915,4698.039905,5026.902698,4410.816821,2867.030933
4569,4888.83,5231.0481,5597.221467,5989.02697,5255.025307,3415.76645
6888,7370.16,7886.0712,8438.096184,9028.762917,7922.21806,5149.441739
5165,5526.55,5913.4085,6327.347095,6770.261392,5940.513397,3861.333708
4927,5271.89,5640.9223,6035.786861,6458.291941,5666.77822,3683.405843
3168,3389.76,3627.0432,3880.936224,4152.60176,3643.668237,2368.384354
4523,4839.61,5178.3827,5540.869489,5928.730353,5202.118508,3381.37703
2870,3070.9,3285.863,3515.87341,3761.984549,3300.924192,2145.600725
4730,5061.1,5415.377,5794.45339,6200.065127,5440.199103,3536.129417
3908,4181.56,4474.2692,4787.468044,5122.590807,4494.77761,2921.605447
8583,9183.81,9826.6767,10514.54407,11250.56215,9871.718585,6416.61708
4055,4338.85,4642.5695,4967.549365,5315.277821,4663.849337,3031.502069
4372,4678.04,5005.5028,5355.887996,5730.800156,5028.44619,3268.490024
3148,3368.36,3604.1452,3856.435364,4126.385839,3620.665281,2353.432432
4954,5300.78,5671.8346,6068.863022,6493.683434,5697.832211,3703.590937
7149,7649.43,8184.8901,8757.832407,9370.880675,8222.406636,5344.564314
8840,9458.8,10120.916,10829.38012,11587.43673,10167.30657,6608.74927
6843,7322.01,7834.5507,8382.969249,8969.777096,7870.461409,5115.799916
3346,3580.22,3830.8354,4098.993878,4385.923449,3848.394545,2501.456455
5535,5922.45,6337.0215,6780.613005,7255.255915,6366.068084,4137.944255
5722,6122.54,6551.1178,7009.696046,7500.374769,6581.145723,4277.74472
1797,1922.79,2057.3853,2201.402271,2355.50043,2066.8156,1343.43014
8346,8930.22,9555.3354,10224.20888,10939.9035,9599.133555,6239.436811
3617,3870.19,4141.1033,4430.980531,4741.149168,4160.0846,2704.05499
7190,7693.3,8231.831,8808.05917,9424.623312,8269.562696,5375.215753
7172,7674.04,8211.2228,8786.008396,9401.028984,8248.860036,5361.759023
6708,7177.56,7679.9892,8217.588444,8792.819635,7715.191456,5014.874446
5323,5695.61,6094.3027,6520.903889,6977.367161,6122.23675,3979.453888
2456,2627.92,2811.8744,3008.705608,3219.315001,2824.763002,1836.095951
6499,6953.93,7440.7051,7961.554457,8518.863269,7474.810565,4858.626867
9131,9770.17,10454.0819,11185.86763,11968.87837,10501.99958,6826.299727
9666,10342.62,11066.6034,11841.26564,12670.15423,11117.32865,7226.263625
3769,4032.83,4315.1281,4617.187067,4940.390162,4334.907066,2817.689593
9678,10355.46,11080.3422,11855.96615,12685.88378,11131.13043,7235.234778
1907,2040.49,2183.3243,2336.157001,2499.687991,2193.331858,1425.665708
7299,7809.93,8356.6251,8941.588857,9567.500077,8394.928807,5456.703724
1657,1772.99,1897.0993,2029.896251,2171.988989,1905.794908,1238.76669
6988,7477.16,8000.5612,8560.600484,9159.842518,8037.23284,5224.201346
3022,3233.54,3459.8878,3702.079946,3961.225542,3475.746658,2259.235327
5260,5628.2,6022.174,6443.72618,6894.787013,6049.777439,3932.355335
2464,2636.48,2821.0336,3018.505952,3229.801369,2833.964184,1842.07672
4335,4638.45,4963.1415,5310.561405,5682.300703,4985.890722,3240.828969
5160,5521.2,5907.684,6321.22188,6763.707412,5934.762658,3857.595728
8017,8578.19,9178.6633,9821.169731,10508.65161,9220.734929,5993.477704
5886,6298.02,6738.8814,7210.603098,7715.345315,6769.769963,4400.350476
4285,4584.95,4905.8965,5249.309255,5616.760903,4928.383332,3203.449166
5670,6066.9,6491.583,6945.99381,7432.213377,6521.338037,4238.869724
4332,4635.24,4959.7068,5306.886276,5678.368315,4982.440278,3238.586181
6174,6606.18,7068.6126,7563.415482,8092.854566,7101.01253,4615.658144
5923,6337.61,6781.2427,7255.929689,7763.844767,6812.325431,4428.01153
6205,6639.35,7104.1045,7601.391815,8133.489242,7136.667111,4638.833622
7812,8358.84,8943.9588,9570.035916,10239.93843,8984.954629,5840.220509
7421,7940.47,8496.3029,9091.044103,9727.41719,8535.246839,5547.910445
4101,4388.07,4695.2349,5023.901343,5375.574437,4716.756136,3065.891488
3801,4067.07,4351.7649,4656.388443,4982.335634,4371.711795,2841.612667
949,1015.43,1086.5101,1162.565807,1243.945413,1091.490264,709.4686717
1976,2114.32,2262.3224,2420.684968,2590.132916,2272.692057,1477.249837
4402,4710.14,5039.8498,5392.639286,5770.124036,5062.950624,3290.917906
3056,3269.92,3498.8144,3743.731408,4005.792607,3514.851683,2284.653594
3824,4091.68,4378.0976,4684.564432,5012.483942,4398.165195,2858.807377
940,1005.8,1076.206,1151.54042,1232.148249,1081.138934,702.740307
9111,9748.77,10431.1839,11161.36677,11942.66245,10478.99662,6811.347806
7616,8149.12,8719.5584,9329.927488,9983.022412,8759.52566,5693.691679
2966,3173.62,3395.7734,3633.477538,3887.820966,3411.338381,2217.369947
9626,10299.82,11020.8074,11792.26392,12617.72239,11071.32274,7196.359782
6856,7335.92,7849.4344,8398.894808,8986.817445,7885.413331,5125.518665
4045,4328.15,4631.1205,4955.298935,5302.16986,4652.347859,3024.026108
1701,1820.07,1947.4749,2083.798143,2229.664013,1956.401411,1271.660917
7898,8450.86,9042.4202,9675.389614,10352.66689,9083.86734,5904.513771
6058,6482.06,6935.8042,7421.310494,7940.802229,6967.595385,4528.937
2287,2447.09,2618.3863,2801.673341,2997.790475,2630.388023,1709.752215
3448,3689.36,3947.6152,4223.948264,4519.624642,3965.709621,2577.711254
4527,4843.89,5182.9623,5545.769661,5933.973537,5206.7191,3384.367415
7973,8531.11,9128.2877,9767.267839,10450.97659,9170.128425,5960.583476
